USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
695,1994,Male,,Single (no kids),,Democrat,No,Yes,No,No,No,Yes,Public,No,Yes,Yes,Yes,Yes,No,Yes,Art,Study first,No,No,Yes,No,,No,Yes,,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,No,Yes,No,Yes,No,TMI,Yes,No,Tunes,People,No,No,No,Yes,No,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Own,Pessimist,,Yes,No,Yes,No,Nope,Yes,No,Yes,No,No,,Yes,No,No,Yes
696,1974,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Democrat,No,Yes,,,,,,No,Yes,No,,Yes,No,Yes,Art,Try first,No,Yes,No,Yes,,Yes,Yes,,No,Yes,Cool headed,Odd hours,Yes,,,Yes,,No,A.M.,No,Start,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,Yes,Talk,Technology,Yes,Yes,Yes,Yes,No,Demanding,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,No,Yes,No,Yay people!,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
697,1985,Male,"under $25,000",Single (no kids),,Democrat,No,,No,,No,Yes,Private,No,Yes,No,Yes,Yes,,,,,,,,Yes,,No,Yes,Pragmatist,Yes,Yes,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,Start,No,Yes,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Talk,People,Yes,No,Yes,No,No,Demanding,No,Mac,Yes,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Rent,Pessimist,Dad,Yes,No,No,No,Nope,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
698,1950,Female,"$50,000 - $74,999",Single (w/kids),Doctoral Degree,Democrat,Yes,Yes,No,,No,No,Public,Yes,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Idealist,Yes,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,,No,No,Yes,Yes,Yes,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Demanding,Yes,PC,No,Cautious,Yes,Yes!,Yes,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,No,Check!,No,No,No,Yes,No,No,Yes,No,No,Yes
700,1991,Male,"under $25,000",Single (no kids),Current Undergraduate,Democrat,No,Yes,Yes,No,No,No,Public,Yes,Yes,No,No,No,Yes,No,Art,Study first,Yes,No,No,No,Receiving,Yes,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,No,No,No,Mysterious,No,No,Tunes,Technology,No,Yes,No,No,Yes,Demanding,Yes,PC,Yes,Risk-friendly,Yes,Umm...,Yes,Space,No,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Rent,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes
703,1963,Male,"$100,001 - $150,000",Married (w/kids),,Democrat,No,Yes,No,No,No,No,Public,No,No,No,Yes,Yes,No,Yes,Science,Study first,Yes,No,No,No,Giving,No,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,No,End,Yes,No,Me,Yes,Yes,No,Yes,Yes,TMI,Yes,No,Talk,Technology,No,Yes,No,No,No,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,Online,Yes,No,Yes,Yes,Grrr people,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Own,Pessimist,Dad,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,No
705,1979,Female,"over $150,000",Married (w/kids),,Republican,No,No,No,,No,No,Public,Yes,Yes,No,No,Yes,No,Yes,,,Yes,,No,No,Giving,Yes,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cautious,No,Umm...,No,Space,No,Online,No,,,,,,,,,,,,,,,,No,Own,,,No,,,,,,,,,,,,,,
706,1971,Male,"over $150,000",Married (w/kids),High School Diploma,Republican,No,No,No,Yes,Yes,Yes,Private,No,Yes,No,No,No,No,Yes,Science,Try first,No,No,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,End,No,No,Me,No,Yes,Yes,Yes,No,Mysterious,No,Yes,Talk,People,Yes,No,No,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,No,No,No,Yes,Yes,No,Yes,No,Yes,No
707,1995,Male,"under $25,000",Single (no kids),Current Undergraduate,Republican,No,No,No,Yes,No,Yes,Public,No,No,No,No,No,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,No,Right,No,Yes,No,No,A.M.,No,Start,Yes,No,Circumstances,Yes,Yes,Yes,No,No,TMI,Yes,No,Tunes,People,No,No,Yes,No,No,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Rent,Optimist,Dad,Yes,No,No,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,No,No,No
708,1983,Female,"$75,000 - $100,000",Married (w/kids),Current Undergraduate,Republican,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,,,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cautious,,Umm...,No,Socialize,No,In-person,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,1967,Male,,Single (w/kids),,Republican,,,,,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,Yes,No,Receiving,No,Yes,Idealist,No,Yes,Cool headed,Odd hours,No,Happy,No,Yes,No,No,A.M.,Yes,Start,No,Yes,Circumstances,No,No,No,No,Yes,TMI,No,No,Talk,Technology,Yes,No,No,Yes,No,Supportive,No,Mac,No,Risk-friendly,No,Umm...,Yes,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Own,Optimist,Dad,Yes,No,No,No,Nope,No,Yes,No,Yes,Yes,No,Yes,No,No,No
710,1987,Female,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Democrat,,,,,,,,,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,No,Yes,No,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,Yes,Yes,No,Mysterious,No,No,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,Yes,Yes!,No,Socialize,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,,,,,,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No
711,1970,Male,"over $150,000",Married (w/kids),Master's Degree,Republican,Yes,Yes,No,Yes,No,Yes,Private,No,Yes,No,Yes,No,Yes,Yes,Art,Try first,No,Yes,Yes,No,Receiving,No,No,Pragmatist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,Yes,Yes,P.M.,Yes,Start,No,No,Me,Yes,No,No,Yes,No,Mysterious,No,Yes,Tunes,People,Yes,Yes,Yes,Yes,No,Supportive,Yes,Mac,No,Cautious,No,Umm...,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,Yes,Yes,Yes,,No,No,No,Own,Pessimist,Dad,No,No,No,Yes,Nope,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
712,NA,Female,"over $150,000",,High School Diploma,Democrat,,,,,,,,,,,,,,,,,,,,Yes,Giving,,No,Idealist,Yes,Yes,Hot headed,Odd hours,Yes,Happy,No,No,No,Yes,P.M.,Yes,End,Yes,Yes,Me,,Yes,Yes,,No,TMI,No,No,,People,Yes,Yes,No,Yes,No,Demanding,No,PC,Yes,,Yes,,No,,,Online,No,No,Yes,Yes,Grrr people,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
714,1952,Female,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Democrat,,Yes,No,No,No,Yes,Public,No,Yes,No,No,No,No,Yes,Art,Study first,Yes,No,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Odd hours,Yes,Right,Yes,Yes,No,Yes,P.M.,,,,,,Yes,No,Yes,No,No,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,No,Yes,No,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
715,1961,Female,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,No,No,No,No,No,No,Public,No,Yes,No,No,No,,,,,No,Yes,No,Yes,Receiving,Yes,Yes,,No,No,Cool headed,Standard hours,Yes,,Yes,Yes,Yes,Yes,P.M.,Yes,,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,,No,Demanding,No,PC,,Cautious,No,Umm...,No,Socialize,No,In-person,,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,No,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
716,1984,Female,"$50,000 - $74,999",Married (no kids),Master's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cautious,No,Yes!,No,Space,No,Online,No,No,,,Grrr people,,,,,,,No,,,,,No,Rent,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes
717,1981,Female,"$50,000 - $74,999",Married (w/kids),Master's Degree,Democrat,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Art,Study first,Yes,Yes,No,No,Receiving,No,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,Yes,A.M.,No,End,Yes,No,Me,Yes,Yes,No,Yes,No,TMI,No,No,Talk,People,No,Yes,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Socialize,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,No,No,Yes
718,1981,Male,"under $25,000",Married (no kids),High School Diploma,Republican,,Yes,Yes,No,Yes,No,Public,Yes,Yes,No,,,No,,Science,Study first,Yes,No,No,No,Giving,No,Yes,Idealist,No,Yes,Cool headed,Odd hours,Yes,Happy,No,Yes,Yes,No,P.M.,No,Start,Yes,Yes,Me,No,No,Yes,No,No,TMI,Yes,No,Tunes,People,Yes,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,No,No,Yes,Yay people!,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Rent,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
719,1965,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Democrat,Yes,Yes,No,Yes,,Yes,,No,Yes,No,Yes,No,No,Yes,Art,,No,No,No,No,Giving,Yes,Yes,,,,Hot headed,Standard hours,No,,Yes,,Yes,No,P.M.,Yes,Start,No,No,Circumstances,No,No,No,,No,,,,Tunes,Technology,No,Yes,Yes,,No,,No,,Yes,Cautious,No,,No,Space,No,,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,Pessimist,Dad,No,No,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,,No,No
721,1966,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Republican,No,Yes,No,No,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,No,No,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,No,No,Yes,Yes,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Socialize,No,Online,No,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Only-child,Yes,Yes,Yes
722,1995,Male,"$100,001 - $150,000",,Current K-12,Republican,,No,No,No,Yes,No,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,No,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,Right,No,Yes,No,No,P.M.,No,End,Yes,Yes,Me,Yes,Yes,Yes,No,No,Mysterious,Yes,Yes,Tunes,People,Yes,No,Yes,,No,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Own,Pessimist,Dad,No,No,No,Yes,Nope,No,No,No,Yes,Yes,No,Yes,No,Yes,No
723,1988,Male,"$25,001 - $50,000",Single (no kids),,Republican,,,,,,,,No,Yes,No,,No,,Yes,,Study first,,,,,Giving,,,,,,,Odd hours,,,,,,Yes,,,,Yes,No,Circumstances,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Yes,Yes,Yes,,No,,Yes,Yes,,Rent,,,,Yes,Yes,Yes,,Yes,No,No,Yes,,No,,Yes,Yes,
724,1993,Female,"under $25,000",Single (no kids),Bachelor's Degree,Democrat,Yes,Yes,No,Yes,Yes,Yes,Public,No,No,No,Yes,Yes,Yes,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,No,No,Yes,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,No,No,TMI,No,No,Tunes,Technology,Yes,No,Yes,No,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,Umm...,No,Space,No,Online,No,Yes,Yes,No,Grrr people,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No
728,1964,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Democrat,,No,No,Yes,No,No,Private,No,Yes,No,No,No,No,Yes,Art,Study first,Yes,No,Yes,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Standard hours,Yes,Right,Yes,Yes,,,,,,,,,,,No,,Yes,,,,Tunes,Technology,,Yes,No,Yes,Yes,,No,,,,,,,,,,,,,,,Yes,Yes,No,,,,,No,Yes,Yes,No,Yes,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,,No,Yes,Yes,No,Yes
729,1990,Male,"under $25,000",Single (no kids),Current Undergraduate,Democrat,No,Yes,Yes,No,No,Yes,Public,No,Yes,No,No,No,Yes,No,Science,Try first,Yes,Yes,Yes,No,Giving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,Yes,No,Yes,No,P.M.,Yes,End,No,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,Umm...,Yes,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Rent,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No
730,1996,Male,"over $150,000",Single (no kids),,Democrat,Yes,Yes,No,No,Yes,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Art,Study first,No,Yes,No,No,Giving,No,Yes,Idealist,No,Yes,Cool headed,Odd hours,No,Happy,No,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,People,No,No,Yes,Yes,Yes,Demanding,Yes,PC,,,,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Own,Optimist,Mom,No,No,No,Yes,Nope,Yes,No,No,No,No,No,Yes,Yes,No,Yes
731,1996,Female,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,,,,,,,,,No,Yes,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Receiving,Yes,Yes,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,No,Yes,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,No,No,TMI,No,No,Tunes,People,Yes,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Only-child,No,Yes,Yes
735,1973,Male,"$50,000 - $74,999",Married (w/kids),Master's Degree,Republican,No,Yes,No,Yes,Yes,Yes,Public,No,No,No,No,Yes,Yes,Yes,Art,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,No,Yes,No,A.M.,Yes,End,Yes,No,Me,Yes,Yes,No,No,No,TMI,No,Yes,Talk,People,Yes,Yes,No,Yes,Yes,Supportive,Yes,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,No,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Rent,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
736,1977,Male,,Married (no kids),,Democrat,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,,,,,,,,,,,,,,A.M.,Yes,Start,Yes,Yes,Circumstances,Yes,No,No,No,No,Mysterious,No,Yes,Tunes,People,Yes,No,Yes,No,Yes,Supportive,Yes,PC,Yes,Risk-friendly,No,Umm...,No,Socialize,Yes,In-person,Yes,Yes,Yes,,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Own,,,,,,,,,No,No,Yes,Yes,No,Yes,Yes,No,
737,1963,Female,,Married (w/kids),High School Diploma,Democrat,,No,No,Yes,No,Yes,Public,No,Yes,No,No,No,,,,Try first,No,No,Yes,No,Giving,No,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,Yes,TMI,No,Yes,Tunes,People,No,No,Yes,No,,Supportive,No,Mac,No,Risk-friendly,No,Yes!,Yes,Space,No,Online,No,Yes,No,Yes,Yay people!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No
738,1952,Female,"over $150,000",Married (no kids),,Democrat,Yes,Yes,No,Yes,No,Yes,Public,,,,,,Yes,Yes,Art,,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,,,Start,,,Circumstances,,,,,,,,,,,,,,,,,No,PC,Yes,,Yes,,No,,,In-person,No,Yes,Yes,No,Yay people!,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,Yes,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,,,Only-child,Yes,No,Yes
739,1978,Male,,,Bachelor's Degree,Democrat,,,,,,,,No,Yes,No,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMI,,,Talk,People,No,No,Yes,Yes,No,Supportive,Yes,Mac,,Cautious,,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,No
740,1968,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,Republican,No,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,No,No,Science,Study first,No,Yes,No,No,Giving,Yes,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,Yes,Yes,Mysterious,No,No,Talk,People,No,Yes,No,Yes,No,Demanding,No,PC,No,Cautious,No,Umm...,Yes,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Rent,Optimist,Mom,No,Yes,No,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No
742,1963,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,Yes,No,No,Yes,Yes,Yes,Public,No,No,No,No,Yes,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,No,Yes,No,TMI,No,Yes,Talk,Technology,Yes,No,Yes,Yes,Yes,Supportive,Yes,PC,No,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Rent,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Only-child,No,Yes,Yes
743,1992,Male,"$25,001 - $50,000",Single (w/kids),High School Diploma,Republican,Yes,No,,Yes,,,,,,,No,No,No,No,,Try first,,No,No,,Giving,,Yes,,No,Yes,,,Yes,,,Yes,No,No,P.M.,,,,,,,,,Yes,No,,No,No,Talk,People,,No,Yes,Yes,No,,Yes,PC,No,Cautious,,Umm...,No,Space,No,Online,No,Yes,Yes,Yes,Grrr people,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,Yes,No,Yes,No,Only-child,Yes,No,Yes
744,1991,Female,"under $25,000",Single (no kids),Current Undergraduate,Republican,,,No,No,,No,Private,Yes,Yes,No,,No,No,Yes,Science,Try first,No,No,,No,Giving,Yes,,,,,,,,,,,,,A.M.,Yes,Start,Yes,No,Me,,,Yes,No,No,Mysterious,No,No,Tunes,People,,No,,,Yes,Supportive,,Mac,,,Yes,,,,,In-person,No,Yes,Yes,Yes,Yay people!,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,
745,1985,Male,,Single (no kids),Bachelor's Degree,Democrat,,,,,,,,,,,,,No,,,,Yes,,Yes,Yes,,Yes,Yes,Pragmatist,Yes,Yes,,,,,,,,,,,,,,,,,,,,,No,No,Talk,Technology,No,Yes,Yes,,Yes,Supportive,No,,,,,,,,,,,No,,Yes,,,,,,,,Yes,,Yes,No,Yes,No,,,,No,No,Yes,Yes,Check!,No,,No,No,,,Only-child,No,No,No
746,1990,Male,"under $25,000",Single (no kids),Current Undergraduate,Republican,,Yes,No,,,,,,,,,No,No,Yes,Science,,,,,Yes,Giving,Yes,No,Pragmatist,No,,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,,,,,,,,,No,,,,,,,,,,Yes,,,,,PC,Yes,,,,,,,In-person,No,No,,,,,,,,,No,No,,,,Yes,No,,,Mom,,Yes,Yes,,,,No,,,,,Yes,,,
748,1988,Female,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Democrat,,Yes,No,No,No,No,Public,No,Yes,No,Yes,Yes,No,No,Art,Try first,No,No,Yes,No,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,,Yes,No,,Yes,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,,Yes,Yes,Grrr people,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Rent,Optimist,Mom,No,No,Yes,Yes,Nope,No,No,Yes,Yes,Yes,Yes,Yes,No,,
749,1981,Male,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Republican,,Yes,,,Yes,No,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,No,No,No,Giving,No,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,No,Yes,No,Yes,No,TMI,No,No,Talk,Technology,Yes,No,Yes,No,No,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,,Yes,No,Yes,Yes,Yes,Yes,No,No,Rent,Pessimist,Dad,No,Yes,No,No,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No
